RegionName,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
40,60613,297900.0,300400.0,302600.0,304700.0,306600.0,308400.0,310200.0,311800.0,314100.0,316600.0,318600.0,319800.0,321100.0,322200.0,323300.0,324400.0,325700.0,327100.0,328900.0,331200.0,334400.0,338400.0,342300.0,345800.0,349700.0,353800.0,358100.0,362500.0,367100.0,371900.0,377000.0,382300.0,388600.0,395300.0,401600.0,407400.0,413500.0,419600.0,425700.0,431900.0,438300.0,445100.0,452300.0,460000.0,468900.0,478500.0,487800.0,496500.0,505400.0,514100.0,522500.0,530500.0,538300.0,545900.0,553600.0,561300.0,569500.0,577800.0,585600.0,592700.0,599400.0,605600.0,611100.0,616000.0,620500.0,624900.0,629500.0,634400.0,639800.0,645300.0,650600.0,655500.0,660000.0,663700.0,666800.0,669400.0,671500.0,673800.0,676700.0,679100.0,680500.0,681600.0,683300.0,685600.0,688400.0,691900.0,696100.0,701000.0,706200.0,711600.0,717200.0,722800.0,728100.0,732800.0,736800.0,740700.0,744700.0,748800.0,753100.0,757300.0,761200.0,764300.0,766200.0,767200.0,768400.0,770600.0,774000.0,779000.0,785900.0,794500.0,804600.0,815800.0,827200.0,838100.0,848500.0,857700.0,865400.0,871300.0,875300.0,877800.0,879000.0,879300.0,879500.0,880100.0,881300.0,882600.0,884200.0,885700.0,887300.0,888700.0,889500.0,889300.0,887900.0,884700.0,879900.0,874100.0,868200.0,863100.0,859400.0,856600.0,853700.0,850200.0,846500.0,842300.0,837700.0,831700.0,824100.0,815900.0,808200.0,801800.0,797200.0,793800.0,790200.0,786500.0,782700.0,777700.0,771000.0,762200.0,754400.0,750400.0,749200.0,748000.0,747200.0,747000.0,747500.0,748900.0,750900.0,750700.0,748500.0,748200.0,748600.0,745700.0,740400.0,737100.0,731800.0,726000.0,721700.0,722000.0,723400.0,724200.0,722300.0,724100.0,730200.0,735400.0,736300.0,736600.0,737100.0,736300.0,738200.0,737600.0,734300.0,734700.0,739700.0,742500.0,745400.0,749700.0,756200.0,762400.0,767800.0,771000.0,772800.0,775200.0,779800.0,783000.0,787300.0,795700.0,803900.0,811800.0,818500.0,819600.0,817000.0,816100.0,814900.0,814200.0,814600.0,816100.0,824200.0,832600.0,835000.0,835800,838600,840800,843600,846900,847800,846600,847500,857300,869700,876500,880900,888800,898300,906700,914500,922600,929400,935000,941200,946400,948900,951700,953900,954600,957200,963900,972200,982000,989700,991200,992100,994100,996300,1000600,1009000,1015000,1017600,1020900,1027800,1034400,1041300,1051300,1059300,1060200,1055300
