RegionName,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
3149,60631,180900.0,182200.0,183100.0,183500.0,183400.0,182900.0,181800.0,180400.0,179100.0,177900.0,176200.0,174100.0,172200.0,170600.0,169400.0,168600.0,168200.0,168400.0,169200.0,170500.0,172900.0,176000.0,179000.0,181800.0,184900.0,187900.0,190900.0,194000.0,196800.0,199500.0,202100.0,204400.0,206700.0,209000.0,210600.0,211500.0,212400.0,213300.0,214400.0,215600.0,217000.0,218600.0,220500.0,222600.0,225100.0,228100.0,230800.0,233200.0,235600.0,238100.0,240500.0,242800.0,244900.0,246900.0,248700.0,250400.0,252100.0,253800.0,255300.0,256400.0,257600.0,258900.0,260400.0,261900.0,263700.0,265400.0,267300.0,269100.0,271100.0,273200.0,275300.0,277300.0,279200.0,281100.0,283000.0,284900.0,286700.0,288700.0,290700.0,292700.0,294900.0,297100.0,299700.0,302600.0,305600.0,308200.0,310600.0,312600.0,314600.0,316900.0,319500.0,322600.0,325900.0,329200.0,332500.0,335700.0,338900.0,342100.0,345400.0,348700.0,352100.0,355600.0,359100.0,362400.0,365500.0,368300.0,370700.0,373200.0,376100.0,379500.0,383500.0,387700.0,391800.0,395700.0,399100.0,401900.0,404200.0,406000.0,407700.0,409500.0,411200.0,412700.0,413900.0,415000.0,415600.0,416000.0,416100.0,415900.0,415600.0,415500.0,415100.0,414300.0,413100.0,411500.0,409900.0,408300.0,406500.0,404700.0,402800.0,400500.0,397600.0,394400.0,390900.0,387000.0,382500.0,377400.0,371900.0,366400.0,360900.0,355900.0,351700.0,347600.0,343100.0,338700.0,334400.0,329400.0,323600.0,317500.0,311500.0,306000.0,301600.0,299000.0,298400.0,299300.0,300700.0,302400.0,303600.0,304100.0,303900.0,304600.0,305000.0,304400.0,302800.0,299800.0,295700.0,292000.0,288800.0,286100.0,284300.0,282400.0,279500.0,276600.0,274600.0,273200.0,272600.0,271800.0,269400.0,266100.0,264700.0,262900.0,259700.0,257600.0,258000.0,258600.0,258900.0,258200.0,258100.0,259700.0,262300.0,264600.0,266400.0,268100.0,270200.0,273200.0,277300.0,282000.0,287500.0,295000.0,301500.0,304700.0,305400.0,305100.0,304300.0,304800.0,306800.0,308700.0,310200.0,312100.0,313800.0,314300,314200,314400,315100,316600,317400,316800,316000,316900,318700,320100,320900,322100,323300,324400,325800,326900,326600,326300,327400,329700,330500,330300,330800,332200,333200,334000,334700,335200,336100,336700,337100,337300,338500,340900,342700,342900,342900,343400,345100,347600,350400,353900,356400,356900,356200
